model,k_shots,num_classes,num_filters,num_conv_blocks,dataset,split,epoch,mix,accuracy
ProtoNet,5,5,64,4,amazonreview,indomain-val,3000,0,0.828704
ProtoNet,5,5,64,4,amazonreview,val,3000,0,0.586711
ProtoNet,5,5,64,4,amazonreview,Train,3100,0,0.984799
ProtoNet,5,5,64,4,amazonreview,indomain-val,3100,0,0.829635
ProtoNet,5,5,64,4,amazonreview,val,3100,0,0.604651
ProtoNet,5,5,64,4,amazonreview,Train,3200,0,0.984399
ProtoNet,5,5,64,4,amazonreview,indomain-val,3200,0,0.822458
ProtoNet,5,5,64,4,amazonreview,val,3200,0,0.590831
ProtoNet,5,5,64,4,amazonreview,Train,3300,0,0.987599
ProtoNet,5,5,64,4,amazonreview,indomain-val,3300,0,0.835349
ProtoNet,5,5,64,4,amazonreview,val,3300,0,0.571296
ProtoNet,5,5,64,4,amazonreview,Train,3400,0,0.982799
ProtoNet,5,5,64,4,amazonreview,indomain-val,3400,0,0.836412
ProtoNet,5,5,64,4,amazonreview,val,3400,0,0.563189
ProtoNet,5,5,64,4,amazonreview,Train,3500,0,0.986799
ProtoNet,5,5,64,4,amazonreview,indomain-val,3500,0,0.811429
ProtoNet,5,5,64,4,amazonreview,val,3500,0,0.516811
ProtoNet,5,5,64,4,amazonreview,Train,3600,0,0.987599
ProtoNet,5,5,64,4,amazonreview,indomain-val,3600,0,0.833090
ProtoNet,5,5,64,4,amazonreview,val,3600,0,0.529834
ProtoNet,5,5,64,4,amazonreview,Train,3700,0,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3700,0,0.832957
ProtoNet,5,5,64,4,amazonreview,val,3700,0,0.548837
ProtoNet,5,5,64,4,amazonreview,Train,3800,0,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3800,0,0.845448
ProtoNet,5,5,64,4,amazonreview,val,3800,0,0.537010
ProtoNet,5,5,64,4,amazonreview,Train,3900,0,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,3900,0,0.835880
ProtoNet,5,5,64,4,amazonreview,val,3900,0,0.530365
ProtoNet,5,5,64,4,amazonreview,Train,4000,0,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4000,0,0.849435
ProtoNet,5,5,64,4,amazonreview,val,4000,0,0.543389
ProtoNet,5,5,64,4,amazonreview,Train,4100,0,0.989999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4100,0,0.841728
ProtoNet,5,5,64,4,amazonreview,val,4100,0,0.547907
ProtoNet,5,5,64,4,amazonreview,Train,4200,0,0.989599
ProtoNet,5,5,64,4,amazonreview,indomain-val,4200,0,0.839336
ProtoNet,5,5,64,4,amazonreview,val,4200,0,0.545116
ProtoNet,5,5,64,4,amazonreview,Train,4300,0,0.981999
ProtoNet,5,5,64,4,amazonreview,indomain-val,4300,0,0.793754
ProtoNet,5,5,64,4,amazonreview,val,4300,0,0.532757
ProtoNet,5,5,64,4,amazonreview,Train,4400,0,0.985599
ProtoNet,5,5,64,4,amazonreview,indomain-val,4400,0,0.809967
ProtoNet,5,5,64,4,amazonreview,val,4400,0,0.553090
